technology,dbm,rssnr,rsrp,rsrq,rssi,cqi,asu,earfcn,pci,ta,ci,tac,level,bandwidth,bands,modes,bands_description,mcc,mnc,is_connected,phone_abs_time,rel_time,time_readable,longitude,latitude,altitude,geo_id_cg_api,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name,population_density,rucc,num_seen_cells,cell_tower_distance
4G_LTE,-93,2147483647,-93,-8,-67,2147483647,47,5110,95,71,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199796988,14079.68946765,2024-08-20 20:23:16.988000,-112.12144417081969,37.10818550360656,1627.8507553461402,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-7,-67,2147483647,47,5110,95,71,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199797990,14080.690636816,2024-08-20 20:23:17.990000,-112.1212695,37.1083086,1627.30945061066,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-7,-67,2147483647,47,5110,95,71,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199798991,14081.692375566,2024-08-20 20:23:18.991000,-112.12111733551872,37.10841346640795,1627.2271173481815,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-65,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199799992,14082.693428847,2024-08-20 20:23:19.992000,-112.1212695,37.1083086,1627.30945061066,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-65,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199800993,14083.692940669,2024-08-20 20:23:20.993000,-112.12107393428045,37.10844337701469,1627.2036337762363,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199801993,14084.694635408,2024-08-20 20:23:21.993000,-112.1212695,37.1083086,1627.30945061066,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199802994,14085.69583895,2024-08-20 20:23:22.994000,-112.12099594962424,37.10849712129656,1627.1614377846702,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-7,-67,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199804001,14086.702206032,2024-08-20 20:23:24.001000,-112.1212695,37.1083086,1627.30945061066,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-7,-67,2147483647,46,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199805007,14087.708539574,2024-08-20 20:23:25.007000,-112.1208111836186,37.1086244555283,1627.0614644669092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-9,-67,2147483647,45,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199806010,14088.712053115,2024-08-20 20:23:26.010000,-112.1212695,37.1083086,1627.30945061066,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-9,-67,2147483647,45,5110,95,70,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199807011,14089.712765823,2024-08-20 20:23:27.011000,-112.11989819551889,37.10925365481132,1626.5674642362171,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-9,-67,2147483647,45,5110,95,69,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199808012,14090.714042958,2024-08-20 20:23:28.012000,-112.11851025235848,37.11021017641509,1625.8164749937323,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-9,-67,2147483647,45,5110,95,69,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199809019,14091.720488635,2024-08-20 20:23:29.019000,-112.11833,37.1103344,1625.71894392328,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-97,2147483647,-97,-8,-71,2147483647,43,5110,95,69,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199810025,14092.726727384,2024-08-20 20:23:30.025000,-112.11817496477848,37.11043962456124,1625.5431105479831,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-97,2147483647,-97,-8,-71,2147483647,43,5110,95,69,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199811027,14093.728968478,2024-08-20 20:23:31.027000,-112.11833,37.1103344,1625.71894392328,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-105,2147483647,-105,-9,-77,2147483647,35,5110,95,69,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199812033,14094.734358738,2024-08-20 20:23:32.033000,-112.11813065639178,37.11046969727956,1625.492858140127,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-105,2147483647,-105,-9,-77,2147483647,35,5110,95,69,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199813036,14095.737293789,2024-08-20 20:23:33.036000,-112.11833,37.1103344,1625.71894392328,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-109,2147483647,-109,-8,-79,2147483647,31,5110,95,69,116564497,39177,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199814037,14096.73825457,2024-08-20 20:23:34.037000,-112.11805221905176,37.110522933793234,1625.4038983404594,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-109,2147483647,-109,-8,-79,2147483647,31,5110,95,69,116564497,39177,1,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199815037,14097.738423268,2024-08-20 20:23:35.037000,-112.11833,37.1103344,1625.71894392328,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-102,2147483647,-102,-8,-73,2147483647,38,5110,95,68,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199816052,14098.752987017,2024-08-20 20:23:36.052000,-112.11786145944816,37.11065240498946,1625.1875481160546,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-102,2147483647,-102,-8,-73,2147483647,38,5110,95,68,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199817050,14099.751782746,2024-08-20 20:23:37.050000,-112.11833,37.1103344,1625.71894392328,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-97,2147483647,-97,-9,-67,2147483647,43,5110,95,67,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199818053,14100.754646288,2024-08-20 20:23:38.053000,-112.1169377652174,37.11127932911153,1624.1399392389533,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-97,2147483647,-97,-9,-67,2147483647,43,5110,95,67,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199819054,14101.755087485,2024-08-20 20:23:39.054000,-112.11553854130436,37.1122290018431,1622.5530078242837,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,67,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199820055,14102.756559516,2024-08-20 20:23:40.055000,-112.1153722,37.1123419,1622.36435164212,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,67,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199821061,14103.762887536,2024-08-20 20:23:41.061000,-112.11522461180262,37.11244649162168,1622.0230060943695,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-8,-67,2147483647,47,5110,95,67,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199822064,14104.764945453,2024-08-20 20:23:42.064000,-112.1153722,37.1123419,1622.36435164212,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-8,-67,2147483647,47,5110,95,67,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199823079,14105.780668056,2024-08-20 20:23:43.079000,-112.11518073704772,37.11247758443158,1621.9215315014835,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-67,2147483647,46,5110,95,66,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199824083,14106.783267587,2024-08-20 20:23:44.083000,-112.1153722,37.1123419,1622.36435164212,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-67,2147483647,46,5110,95,66,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199825081,14107.781907222,2024-08-20 20:23:45.081000,-112.11510809284158,37.112529065345775,1621.7535182268657,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-96,2147483647,-96,-8,-69,2147483647,44,5110,95,66,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199826084,14108.785644305,2024-08-20 20:23:46.084000,-112.1153722,37.1123419,1622.36435164212,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-96,2147483647,-96,-8,-69,2147483647,44,5110,95,66,116564497,39177,2,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199827086,14109.786912899,2024-08-20 20:23:47.086000,-112.11493075636427,37.11265473874021,1621.3433701388053,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-65,2147483647,46,5110,95,66,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199828089,14110.790717794,2024-08-20 20:23:48.089000,-112.1153722,37.1123419,1622.36435164212,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-65,2147483647,46,5110,95,66,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199829094,14111.794879773,2024-08-20 20:23:49.094000,-112.11404610684284,37.11328166507786,1619.2973313577115,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-69,2147483647,46,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199830091,14112.792287481,2024-08-20 20:23:50.091000,-112.11271467192071,37.11422521571496,1616.2179565102238,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-69,2147483647,46,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199831097,14113.798622741,2024-08-20 20:23:51.097000,-112.1125424,37.1143473,1615.81952185092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-92,2147483647,-92,-8,-67,2147483647,48,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199832108,14114.808936543,2024-08-20 20:23:52.108000,-112.11239610811268,37.11444332354379,1615.6749922589818,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-92,2147483647,-92,-8,-67,2147483647,48,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199833108,14115.810495032,2024-08-20 20:23:53.108000,-112.1125424,37.1143473,1615.81952185092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-8,-67,2147483647,47,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199834113,14116.814516698,2024-08-20 20:23:54.113000,-112.11235537645136,37.114470059123846,1615.6347512688708,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-8,-67,2147483647,47,5110,95,65,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199835114,14117.814649146,2024-08-20 20:23:55.114000,-112.1125424,37.1143473,1615.81952185092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-7,-69,2147483647,47,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199836119,14118.820544197,2024-08-20 20:23:56.119000,-112.1122807010456,37.11451907480904,1615.5609754353536,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-93,2147483647,-93,-7,-69,2147483647,47,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199837120,14119.821051801,2024-08-20 20:23:57.120000,-112.1125424,37.1143473,1615.81952185092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-91,2147483647,-91,-9,-63,2147483647,49,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199838129,14120.829945134,2024-08-20 20:23:58.129000,-112.1121050214432,37.11463438795664,1615.3874121454603,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-91,2147483647,-91,-9,-63,2147483647,49,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199839138,14121.83840029,2024-08-20 20:23:59.138000,-112.1125424,37.1143473,1615.81952185092,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-92,2147483647,-92,-7,-67,2147483647,48,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199840138,14122.839437269,2024-08-20 20:24:00.138000,-112.111234165625,37.115206003125,1614.5270470332027,490251301001711,UT,49025130100,9665554537,490251301001711,5999548,49025,Kane County,,1,1.0,
4G_LTE,-92,2147483647,-92,-7,-67,2147483647,48,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199841139,14123.840732164,2024-08-20 20:24:01.139000,-112.1099113953125,37.11607424739583,1613.2202113841777,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199842140,14124.841580914,2024-08-20 20:24:02.140000,-112.1097515,37.1161792,1613.06224223979,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-67,2147483647,46,5110,95,64,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199843147,14125.848833778,2024-08-20 20:24:03.147000,-112.1096093241648,37.11628221750172,1612.9041375437355,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-67,2147483647,46,5110,95,63,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199844151,14126.852798673,2024-08-20 20:24:04.151000,-112.1097515,37.1161792,1613.06224223979,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-9,-67,2147483647,46,5110,95,63,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199845152,14127.853721954,2024-08-20 20:24:05.152000,-112.10956968524492,37.11631093899641,1612.8600576241824,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-65,2147483647,46,5110,95,62,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199846151,14128.852982735,2024-08-20 20:24:06.151000,-112.1097515,37.1161792,1613.06224223979,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-94,2147483647,-94,-8,-65,2147483647,46,5110,95,62,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199847163,14129.864786172,2024-08-20 20:24:07.163000,-112.10949445512144,37.116365449099085,1612.7763989926818,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-8,-71,2147483647,45,5110,95,63,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199848162,14130.863579297,2024-08-20 20:24:08.162000,-112.1097515,37.1161792,1613.06224223979,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
4G_LTE,-95,2147483647,-95,-8,-71,2147483647,45,5110,95,63,116564497,39177,3,2147483647,[12],[FDD],"Band Number = 12, Uplink = 698.0 - 716.0 MHz, Downlink = 699.0 - 716.0 MHz ",310,410,1,1724199849167,14131.869248567,2024-08-20 20:24:09.167000,-112.10932563099412,37.11648777537066,1612.5886604272612,490251301001712,UT,49025130100,9665554537,490251301001712,1496788,49025,Kane County,,1,1.0,
