GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,rpopden,TimeFrame,GeoVintage,Source,Location
Census Tract,48021950401,TX,48021950401,"=""48021950401""",561.49,2019-2023,2022,Census,Texas (State)
Census Tract,48021950402,TX,48021950402,"=""48021950402""",866.27,2019-2023,2022,Census,Texas (State)
Census Tract,48021950403,TX,48021950403,"=""48021950403""",808.7,2019-2023,2022,Census,Texas (State)
Census Tract,48021950503,TX,48021950503,"=""48021950503""",49.75,2019-2023,2022,Census,Texas (State)
Census Tract,48021950504,TX,48021950504,"=""48021950504""",75.08,2019-2023,2022,Census,Texas (State)
Census Tract,48021950505,TX,48021950505,"=""48021950505""",128.6,2019-2023,2022,Census,Texas (State)
Census Tract,48021950506,TX,48021950506,"=""48021950506""",276.05,2019-2023,2022,Census,Texas (State)
Census Tract,48021950601,TX,48021950601,"=""48021950601""",22.52,2019-2023,2022,Census,Texas (State)
Census Tract,48021950602,TX,48021950602,"=""48021950602""",27.39,2019-2023,2022,Census,Texas (State)
Census Tract,48021950700,TX,48021950700,"=""48021950700""",479.17,2019-2023,2022,Census,Texas (State)
Census Tract,48021950803,TX,48021950803,"=""48021950803""",326.98,2019-2023,2022,Census,Texas (State)
Census Tract,48021950804,TX,48021950804,"=""48021950804""",139.69,2019-2023,2022,Census,Texas (State)
Census Tract,48021950805,TX,48021950805,"=""48021950805""",295.37,2019-2023,2022,Census,Texas (State)
Census Tract,48021950806,TX,48021950806,"=""48021950806""",72.39,2019-2023,2022,Census,Texas (State)
Census Tract,48023950301,TX,48023950301,"=""48023950301""",51.16,2019-2023,2022,Census,Texas (State)
Census Tract,48023950302,TX,48023950302,"=""48023950302""",2.65,2019-2023,2022,Census,Texas (State)
Census Tract,48025950100,TX,48025950100,"=""48025950100""",6.77,2019-2023,2022,Census,Texas (State)
Census Tract,48025950201,TX,48025950201,"=""48025950201""",52.65,2019-2023,2022,Census,Texas (State)
Census Tract,48025950203,TX,48025950203,"=""48025950203""",11.11,2019-2023,2022,Census,Texas (State)
Census Tract,48025950204,TX,48025950204,"=""48025950204""",19.54,2019-2023,2022,Census,Texas (State)
Census Tract,48025950300,TX,48025950300,"=""48025950300""",1363.98,2019-2023,2022,Census,Texas (State)
Census Tract,48025950400,TX,48025950400,"=""48025950400""",1077.5,2019-2023,2022,Census,Texas (State)
Census Tract,48025950501,TX,48025950501,"=""48025950501""",2126.29,2019-2023,2022,Census,Texas (State)
Census Tract,48025950502,TX,48025950502,"=""48025950502""",1411.18,2019-2023,2022,Census,Texas (State)
Census Tract,48025950600,TX,48025950600,"=""48025950600""",15.02,2019-2023,2022,Census,Texas (State)
Census Tract,48027020101,TX,48027020101,"=""48027020101""",118.04,2019-2023,2022,Census,Texas (State)
Census Tract,48027020102,TX,48027020102,"=""48027020102""",34.73,2019-2023,2022,Census,Texas (State)
Census Tract,48027020201,TX,48027020201,"=""48027020201""",1086.75,2019-2023,2022,Census,Texas (State)
Census Tract,48027020203,TX,48027020203,"=""48027020203""",324.26,2019-2023,2022,Census,Texas (State)
Census Tract,48027020204,TX,48027020204,"=""48027020204""",54.82,2019-2023,2022,Census,Texas (State)
Census Tract,48027020301,TX,48027020301,"=""48027020301""",1433.03,2019-2023,2022,Census,Texas (State)
Census Tract,48027020302,TX,48027020302,"=""48027020302""",341.81,2019-2023,2022,Census,Texas (State)
Census Tract,48027020401,TX,48027020401,"=""48027020401""",331.42,2019-2023,2022,Census,Texas (State)
Census Tract,48027020402,TX,48027020402,"=""48027020402""",155.02,2019-2023,2022,Census,Texas (State)
Census Tract,48027020500,TX,48027020500,"=""48027020500""",2069.36,2019-2023,2022,Census,Texas (State)
Census Tract,48027020600,TX,48027020600,"=""48027020600""",2787.5,2019-2023,2022,Census,Texas (State)
Census Tract,48027020701,TX,48027020701,"=""48027020701""",2167.99,2019-2023,2022,Census,Texas (State)
Census Tract,48027020702,TX,48027020702,"=""48027020702""",964.33,2019-2023,2022,Census,Texas (State)
Census Tract,48027020800,TX,48027020800,"=""48027020800""",279.73,2019-2023,2022,Census,Texas (State)
Census Tract,48027020900,TX,48027020900,"=""48027020900""",726.45,2019-2023,2022,Census,Texas (State)
Census Tract,48027021000,TX,48027021000,"=""48027021000""",2662.35,2019-2023,2022,Census,Texas (State)
Census Tract,48027021101,TX,48027021101,"=""48027021101""",3630.88,2019-2023,2022,Census,Texas (State)
Census Tract,48027021102,TX,48027021102,"=""48027021102""",4106.13,2019-2023,2022,Census,Texas (State)
Census Tract,48027021201,TX,48027021201,"=""48027021201""",2428.39,2019-2023,2022,Census,Texas (State)
Census Tract,48027021202,TX,48027021202,"=""48027021202""",2496.26,2019-2023,2022,Census,Texas (State)
Census Tract,48027021203,TX,48027021203,"=""48027021203""",814.44,2019-2023,2022,Census,Texas (State)
Census Tract,48027021301,TX,48027021301,"=""48027021301""",6009.44,2019-2023,2022,Census,Texas (State)
Census Tract,48027021302,TX,48027021302,"=""48027021302""",2024.29,2019-2023,2022,Census,Texas (State)
Census Tract,48027021304,TX,48027021304,"=""48027021304""",3683.3,2019-2023,2022,Census,Texas (State)
Census Tract,48027021305,TX,48027021305,"=""48027021305""",1015.51,2019-2023,2022,Census,Texas (State)
Census Tract,48027021400,TX,48027021400,"=""48027021400""",138.14,2019-2023,2022,Census,Texas (State)
Census Tract,48027021501,TX,48027021501,"=""48027021501""",1134.64,2019-2023,2022,Census,Texas (State)
Census Tract,48027021502,TX,48027021502,"=""48027021502""",237.72,2019-2023,2022,Census,Texas (State)
Census Tract,48027021601,TX,48027021601,"=""48027021601""",1212.67,2019-2023,2022,Census,Texas (State)
Census Tract,48027021602,TX,48027021602,"=""48027021602""",572.33,2019-2023,2022,Census,Texas (State)
Census Tract,48027021701,TX,48027021701,"=""48027021701""",1193.4,2019-2023,2022,Census,Texas (State)
Census Tract,48027021702,TX,48027021702,"=""48027021702""",1682.33,2019-2023,2022,Census,Texas (State)
Census Tract,48027021801,TX,48027021801,"=""48027021801""",637.43,2019-2023,2022,Census,Texas (State)
Census Tract,48027021802,TX,48027021802,"=""48027021802""",398.06,2019-2023,2022,Census,Texas (State)
Census Tract,48027021901,TX,48027021901,"=""48027021901""",1970.82,2019-2023,2022,Census,Texas (State)
Census Tract,48027021905,TX,48027021905,"=""48027021905""",2897.8,2019-2023,2022,Census,Texas (State)
Census Tract,48027021906,TX,48027021906,"=""48027021906""",3552.92,2019-2023,2022,Census,Texas (State)
Census Tract,48027021907,TX,48027021907,"=""48027021907""",5359.36,2019-2023,2022,Census,Texas (State)
Census Tract,48027021908,TX,48027021908,"=""48027021908""",1061.68,2019-2023,2022,Census,Texas (State)
Census Tract,48027022001,TX,48027022001,"=""48027022001""",2602.63,2019-2023,2022,Census,Texas (State)
Census Tract,48027022002,TX,48027022002,"=""48027022002""",297.52,2019-2023,2022,Census,Texas (State)
Census Tract,48027022101,TX,48027022101,"=""48027022101""",4857.93,2019-2023,2022,Census,Texas (State)
Census Tract,48027022103,TX,48027022103,"=""48027022103""",5721.9,2019-2023,2022,Census,Texas (State)
Census Tract,48027022104,TX,48027022104,"=""48027022104""",6547.74,2019-2023,2022,Census,Texas (State)
Census Tract,48027022105,TX,48027022105,"=""48027022105""",2888.31,2019-2023,2022,Census,Texas (State)
Census Tract,48027022200,TX,48027022200,"=""48027022200""",2012.49,2019-2023,2022,Census,Texas (State)
Census Tract,48027022300,TX,48027022300,"=""48027022300""",1292.31,2019-2023,2022,Census,Texas (State)
Census Tract,48027022401,TX,48027022401,"=""48027022401""",4301.78,2019-2023,2022,Census,Texas (State)
Census Tract,48027022402,TX,48027022402,"=""48027022402""",2947.53,2019-2023,2022,Census,Texas (State)
Census Tract,48027022403,TX,48027022403,"=""48027022403""",5403.68,2019-2023,2022,Census,Texas (State)
Census Tract,48027022405,TX,48027022405,"=""48027022405""",2627.77,2019-2023,2022,Census,Texas (State)
Census Tract,48027022406,TX,48027022406,"=""48027022406""",4180.51,2019-2023,2022,Census,Texas (State)
Census Tract,48027022407,TX,48027022407,"=""48027022407""",4275.66,2019-2023,2022,Census,Texas (State)
Census Tract,48027022501,TX,48027022501,"=""48027022501""",3874.78,2019-2023,2022,Census,Texas (State)
Census Tract,48027022503,TX,48027022503,"=""48027022503""",2554.76,2019-2023,2022,Census,Texas (State)
Census Tract,48027022504,TX,48027022504,"=""48027022504""",1285.02,2019-2023,2022,Census,Texas (State)
Census Tract,48027022600,TX,48027022600,"=""48027022600""",4694.77,2019-2023,2022,Census,Texas (State)
Census Tract,48027022801,TX,48027022801,"=""48027022801""",5905.03,2019-2023,2022,Census,Texas (State)
Census Tract,48027022900,TX,48027022900,"=""48027022900""",4545.79,2019-2023,2022,Census,Texas (State)
Census Tract,48027023001,TX,48027023001,"=""48027023001""",4189.77,2019-2023,2022,Census,Texas (State)
Census Tract,48027023002,TX,48027023002,"=""48027023002""",2515.81,2019-2023,2022,Census,Texas (State)
Census Tract,48027023103,TX,48027023103,"=""48027023103""",4494.27,2019-2023,2022,Census,Texas (State)
Census Tract,48027023104,TX,48027023104,"=""48027023104""",4030.66,2019-2023,2022,Census,Texas (State)
Census Tract,48027023109,TX,48027023109,"=""48027023109""",4441.96,2019-2023,2022,Census,Texas (State)
Census Tract,48027023110,TX,48027023110,"=""48027023110""",5481.39,2019-2023,2022,Census,Texas (State)
Census Tract,48027023111,TX,48027023111,"=""48027023111""",2582.98,2019-2023,2022,Census,Texas (State)
Census Tract,48027023112,TX,48027023112,"=""48027023112""",6375.31,2019-2023,2022,Census,Texas (State)
Census Tract,48027023113,TX,48027023113,"=""48027023113""",4529.95,2019-2023,2022,Census,Texas (State)
Census Tract,48027023114,TX,48027023114,"=""48027023114""",6680.44,2019-2023,2022,Census,Texas (State)
Census Tract,48027023115,TX,48027023115,"=""48027023115""",6437.05,2019-2023,2022,Census,Texas (State)
Census Tract,48027023116,TX,48027023116,"=""48027023116""",4156.4,2019-2023,2022,Census,Texas (State)
Census Tract,48027023117,TX,48027023117,"=""48027023117""",1885.17,2019-2023,2022,Census,Texas (State)
Census Tract,48027023118,TX,48027023118,"=""48027023118""",3635.65,2019-2023,2022,Census,Texas (State)
Census Tract,48027023201,TX,48027023201,"=""48027023201""",1093.31,2019-2023,2022,Census,Texas (State)
Census Tract,48027023202,TX,48027023202,"=""48027023202""",1426.9,2019-2023,2022,Census,Texas (State)
Census Tract,48027023203,TX,48027023203,"=""48027023203""",2496.45,2019-2023,2022,Census,Texas (State)
Census Tract,48027023204,TX,48027023204,"=""48027023204""",387.5,2019-2023,2022,Census,Texas (State)
Census Tract,48027023301,TX,48027023301,"=""48027023301""",64.13,2019-2023,2022,Census,Texas (State)
Census Tract,48027023302,TX,48027023302,"=""48027023302""",168.12,2019-2023,2022,Census,Texas (State)
Census Tract,48027023402,TX,48027023402,"=""48027023402""",36.81,2019-2023,2022,Census,Texas (State)
Census Tract,48027023404,TX,48027023404,"=""48027023404""",35.74,2019-2023,2022,Census,Texas (State)
Census Tract,48027023405,TX,48027023405,"=""48027023405""",89.02,2019-2023,2022,Census,Texas (State)
Census Tract,48027023406,TX,48027023406,"=""48027023406""",138.78,2019-2023,2022,Census,Texas (State)
Census Tract,48027023500,TX,48027023500,"=""48027023500""",3288.46,2019-2023,2022,Census,Texas (State)
Census Tract,48027980001,TX,48027980001,"=""48027980001""",9.65,2019-2023,2022,Census,Texas (State)
Census Tract,48027980002,TX,48027980002,"=""48027980002""",0,2019-2023,2022,Census,Texas (State)
Census Tract,48027980003,TX,48027980003,"=""48027980003""",0,2019-2023,2022,Census,Texas (State)
Census Tract,48029110100,TX,48029110100,"=""48029110100""",2617.25,2019-2023,2022,Census,Texas (State)
Census Tract,48029110300,TX,48029110300,"=""48029110300""",4491.28,2019-2023,2022,Census,Texas (State)
Census Tract,48029110500,TX,48029110500,"=""48029110500""",5729.8,2019-2023,2022,Census,Texas (State)
Census Tract,48029110600,TX,48029110600,"=""48029110600""",9550.18,2019-2023,2022,Census,Texas (State)
Census Tract,48029110700,TX,48029110700,"=""48029110700""",2326.57,2019-2023,2022,Census,Texas (State)
Census Tract,48029111000,TX,48029111000,"=""48029111000""",3676.22,2019-2023,2022,Census,Texas (State)
Census Tract,48029111100,TX,48029111100,"=""48029111100""",3827.82,2019-2023,2022,Census,Texas (State)
Census Tract,48029120100,TX,48029120100,"=""48029120100""",1210.04,2019-2023,2022,Census,Texas (State)
Census Tract,48029120301,TX,48029120301,"=""48029120301""",5143.12,2019-2023,2022,Census,Texas (State)
Census Tract,48029120302,TX,48029120302,"=""48029120302""",3464.35,2019-2023,2022,Census,Texas (State)
Census Tract,48029120401,TX,48029120401,"=""48029120401""",4087.29,2019-2023,2022,Census,Texas (State)
Census Tract,48029120402,TX,48029120402,"=""48029120402""",2751.32,2019-2023,2022,Census,Texas (State)
Census Tract,48029120502,TX,48029120502,"=""48029120502""",4172.98,2019-2023,2022,Census,Texas (State)
Census Tract,48029120503,TX,48029120503,"=""48029120503""",6580.44,2019-2023,2022,Census,Texas (State)
Census Tract,48029120504,TX,48029120504,"=""48029120504""",3166.97,2019-2023,2022,Census,Texas (State)
Census Tract,48029120601,TX,48029120601,"=""48029120601""",5434.48,2019-2023,2022,Census,Texas (State)
Census Tract,48029120602,TX,48029120602,"=""48029120602""",4945.6,2019-2023,2022,Census,Texas (State)
Census Tract,48029120701,TX,48029120701,"=""48029120701""",4048.61,2019-2023,2022,Census,Texas (State)
Census Tract,48029120702,TX,48029120702,"=""48029120702""",3753.86,2019-2023,2022,Census,Texas (State)
Census Tract,48029120800,TX,48029120800,"=""48029120800""",3787.6,2019-2023,2022,Census,Texas (State)
Census Tract,48029120901,TX,48029120901,"=""48029120901""",3184.07,2019-2023,2022,Census,Texas (State)
Census Tract,48029120902,TX,48029120902,"=""48029120902""",3781.98,2019-2023,2022,Census,Texas (State)
Census Tract,48029121000,TX,48029121000,"=""48029121000""",2788.42,2019-2023,2022,Census,Texas (State)
Census Tract,48029121110,TX,48029121110,"=""48029121110""",2984.64,2019-2023,2022,Census,Texas (State)
Census Tract,48029121111,TX,48029121111,"=""48029121111""",4700.92,2019-2023,2022,Census,Texas (State)
Census Tract,48029121112,TX,48029121112,"=""48029121112""",2198,2019-2023,2022,Census,Texas (State)
Census Tract,48029121115,TX,48029121115,"=""48029121115""",5005.87,2019-2023,2022,Census,Texas (State)
Census Tract,48029121116,TX,48029121116,"=""48029121116""",3996.07,2019-2023,2022,Census,Texas (State)
Census Tract,48029121117,TX,48029121117,"=""48029121117""",4884.65,2019-2023,2022,Census,Texas (State)
Census Tract,48029121118,TX,48029121118,"=""48029121118""",3138.82,2019-2023,2022,Census,Texas (State)
Census Tract,48029121119,TX,48029121119,"=""48029121119""",3103.82,2019-2023,2022,Census,Texas (State)
Census Tract,48029121120,TX,48029121120,"=""48029121120""",2737.66,2019-2023,2022,Census,Texas (State)
Census Tract,48029121121,TX,48029121121,"=""48029121121""",3309.35,2019-2023,2022,Census,Texas (State)
Census Tract,48029121122,TX,48029121122,"=""48029121122""",4353.55,2019-2023,2022,Census,Texas (State)
Census Tract,48029121123,TX,48029121123,"=""48029121123""",4918.03,2019-2023,2022,Census,Texas (State)
Census Tract,48029121124,TX,48029121124,"=""48029121124""",4472.6,2019-2023,2022,Census,Texas (State)
Census Tract,48029121203,TX,48029121203,"=""48029121203""",1534.78,2019-2023,2022,Census,Texas (State)
Census Tract,48029121204,TX,48029121204,"=""48029121204""",4825.19,2019-2023,2022,Census,Texas (State)
Census Tract,48029121205,TX,48029121205,"=""48029121205""",3362.62,2019-2023,2022,Census,Texas (State)
Census Tract,48029121206,TX,48029121206,"=""48029121206""",4735.96,2019-2023,2022,Census,Texas (State)
Census Tract,48029121300,TX,48029121300,"=""48029121300""",3042.68,2019-2023,2022,Census,Texas (State)
Census Tract,48029121402,TX,48029121402,"=""48029121402""",5925.35,2019-2023,2022,Census,Texas (State)
Census Tract,48029121403,TX,48029121403,"=""48029121403""",3040.68,2019-2023,2022,Census,Texas (State)
Census Tract,48029121404,TX,48029121404,"=""48029121404""",2228.58,2019-2023,2022,Census,Texas (State)
Census Tract,48029121501,TX,48029121501,"=""48029121501""",4022.96,2019-2023,2022,Census,Texas (State)
Census Tract,48029121504,TX,48029121504,"=""48029121504""",5584.79,2019-2023,2022,Census,Texas (State)
Census Tract,48029121505,TX,48029121505,"=""48029121505""",4312.13,2019-2023,2022,Census,Texas (State)
Census Tract,48029121506,TX,48029121506,"=""48029121506""",4846.39,2019-2023,2022,Census,Texas (State)
Census Tract,48029121507,TX,48029121507,"=""48029121507""",5094.02,2019-2023,2022,Census,Texas (State)
Census Tract,48029121508,TX,48029121508,"=""48029121508""",5098.45,2019-2023,2022,Census,Texas (State)
Census Tract,48029121601,TX,48029121601,"=""48029121601""",2894.89,2019-2023,2022,Census,Texas (State)
Census Tract,48029121604,TX,48029121604,"=""48029121604""",5084.03,2019-2023,2022,Census,Texas (State)
Census Tract,48029121605,TX,48029121605,"=""48029121605""",2056.83,2019-2023,2022,Census,Texas (State)
Census Tract,48029121606,TX,48029121606,"=""48029121606""",3432.58,2019-2023,2022,Census,Texas (State)
Census Tract,48029121701,TX,48029121701,"=""48029121701""",3903.53,2019-2023,2022,Census,Texas (State)
Census Tract,48029121702,TX,48029121702,"=""48029121702""",3132.27,2019-2023,2022,Census,Texas (State)
Census Tract,48029121802,TX,48029121802,"=""48029121802""",3146.26,2019-2023,2022,Census,Texas (State)
Census Tract,48029121803,TX,48029121803,"=""48029121803""",4127.84,2019-2023,2022,Census,Texas (State)
Census Tract,48029121804,TX,48029121804,"=""48029121804""",7136,2019-2023,2022,Census,Texas (State)
Census Tract,48029121808,TX,48029121808,"=""48029121808""",4502,2019-2023,2022,Census,Texas (State)
Census Tract,48029121809,TX,48029121809,"=""48029121809""",6510.98,2019-2023,2022,Census,Texas (State)
Census Tract,48029121810,TX,48029121810,"=""48029121810""",5565.71,2019-2023,2022,Census,Texas (State)
Census Tract,48029121811,TX,48029121811,"=""48029121811""",6127.08,2019-2023,2022,Census,Texas (State)
Census Tract,48029121812,TX,48029121812,"=""48029121812""",4943.18,2019-2023,2022,Census,Texas (State)
Census Tract,48029121813,TX,48029121813,"=""48029121813""",2107.17,2019-2023,2022,Census,Texas (State)
Census Tract,48029121903,TX,48029121903,"=""48029121903""",1785.17,2019-2023,2022,Census,Texas (State)
Census Tract,48029121904,TX,48029121904,"=""48029121904""",4749.79,2019-2023,2022,Census,Texas (State)
Census Tract,48029121905,TX,48029121905,"=""48029121905""",2267.46,2019-2023,2022,Census,Texas (State)
