GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,rpopden,TimeFrame,GeoVintage,Source,Location
Census Tract,5007020503,AR,5007020503,"=""05007020503""",1776.57,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020504,AR,5007020504,"=""05007020504""",1588.64,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020604,AR,5007020604,"=""05007020604""",1714.08,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020605,AR,5007020605,"=""05007020605""",1232.15,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020606,AR,5007020606,"=""05007020606""",1386.22,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020607,AR,5007020607,"=""05007020607""",2365.12,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020608,AR,5007020608,"=""05007020608""",4771.63,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020701,AR,5007020701,"=""05007020701""",549.75,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020703,AR,5007020703,"=""05007020703""",895.38,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020704,AR,5007020704,"=""05007020704""",363.5,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020801,AR,5007020801,"=""05007020801""",381.51,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020803,AR,5007020803,"=""05007020803""",942.28,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020805,AR,5007020805,"=""05007020805""",727,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020806,AR,5007020806,"=""05007020806""",363.09,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020903,AR,5007020903,"=""05007020903""",5329.25,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020904,AR,5007020904,"=""05007020904""",2882.65,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020905,AR,5007020905,"=""05007020905""",70.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007020906,AR,5007020906,"=""05007020906""",218.66,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021001,AR,5007021001,"=""05007021001""",56.92,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021003,AR,5007021003,"=""05007021003""",103.74,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021004,AR,5007021004,"=""05007021004""",204.42,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021101,AR,5007021101,"=""05007021101""",903.42,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021102,AR,5007021102,"=""05007021102""",622.76,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021201,AR,5007021201,"=""05007021201""",1830.15,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021202,AR,5007021202,"=""05007021202""",1328.26,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021304,AR,5007021304,"=""05007021304""",1163.44,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021305,AR,5007021305,"=""05007021305""",108.35,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021306,AR,5007021306,"=""05007021306""",1060.47,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021308,AR,5007021308,"=""05007021308""",2004.48,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021312,AR,5007021312,"=""05007021312""",73.08,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021313,AR,5007021313,"=""05007021313""",55.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021314,AR,5007021314,"=""05007021314""",1966.73,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021315,AR,5007021315,"=""05007021315""",787.47,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021316,AR,5007021316,"=""05007021316""",849.19,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021317,AR,5007021317,"=""05007021317""",280.64,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021404,AR,5007021404,"=""05007021404""",143.01,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021405,AR,5007021405,"=""05007021405""",47.81,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021406,AR,5007021406,"=""05007021406""",787.02,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021407,AR,5007021407,"=""05007021407""",283.8,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021408,AR,5007021408,"=""05007021408""",433.02,2019-2023,2022,Census,Arkansas (State)
Census Tract,5007021409,AR,5007021409,"=""05007021409""",41.14,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790100,AR,5009790100,"=""05009790100""",34.63,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790200,AR,5009790200,"=""05009790200""",36.97,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790300,AR,5009790300,"=""05009790300""",56.32,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790400,AR,5009790400,"=""05009790400""",51.97,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790501,AR,5009790501,"=""05009790501""",989.93,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790502,AR,5009790502,"=""05009790502""",420.4,2019-2023,2022,Census,Arkansas (State)
Census Tract,5009790600,AR,5009790600,"=""05009790600""",835.32,2019-2023,2022,Census,Arkansas (State)
Census Tract,5011950100,AR,5011950100,"=""05011950100""",65.74,2019-2023,2022,Census,Arkansas (State)
Census Tract,5011950200,AR,5011950200,"=""05011950200""",47.29,2019-2023,2022,Census,Arkansas (State)
Census Tract,5011950300,AR,5011950300,"=""05011950300""",26.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5011950400,AR,5011950400,"=""05011950400""",52.11,2019-2023,2022,Census,Arkansas (State)
Census Tract,5011950500,AR,5011950500,"=""05011950500""",4.35,2019-2023,2022,Census,Arkansas (State)
Census Tract,5013480100,AR,5013480100,"=""05013480100""",7.87,2019-2023,2022,Census,Arkansas (State)
Census Tract,5013480200,AR,5013480200,"=""05013480200""",7.2,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950100,AR,5015950100,"=""05015950100""",146.39,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950201,AR,5015950201,"=""05015950201""",35.92,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950202,AR,5015950202,"=""05015950202""",64.02,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950301,AR,5015950301,"=""05015950301""",190.58,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950302,AR,5015950302,"=""05015950302""",219.42,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950400,AR,5015950400,"=""05015950400""",23.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950501,AR,5015950501,"=""05015950501""",14.16,2019-2023,2022,Census,Arkansas (State)
Census Tract,5015950502,AR,5015950502,"=""05015950502""",52.37,2019-2023,2022,Census,Arkansas (State)
Census Tract,5017080100,AR,5017080100,"=""05017080100""",5.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5017080200,AR,5017080200,"=""05017080200""",151.56,2019-2023,2022,Census,Arkansas (State)
Census Tract,5017080300,AR,5017080300,"=""05017080300""",110.3,2019-2023,2022,Census,Arkansas (State)
Census Tract,5017080400,AR,5017080400,"=""05017080400""",26.25,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953601,AR,5019953601,"=""05019953601""",2190.96,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953602,AR,5019953602,"=""05019953602""",88.08,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953700,AR,5019953700,"=""05019953700""",9.8,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953800,AR,5019953800,"=""05019953800""",215.15,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953901,AR,5019953901,"=""05019953901""",7.39,2019-2023,2022,Census,Arkansas (State)
Census Tract,5019953902,AR,5019953902,"=""05019953902""",22.49,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950100,AR,5021950100,"=""05021950100""",11.19,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950200,AR,5021950200,"=""05021950200""",9.7,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950300,AR,5021950300,"=""05021950300""",8.21,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950400,AR,5021950400,"=""05021950400""",210.72,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950500,AR,5021950500,"=""05021950500""",189.91,2019-2023,2022,Census,Arkansas (State)
Census Tract,5021950600,AR,5021950600,"=""05021950600""",256.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480100,AR,5023480100,"=""05023480100""",24.32,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480201,AR,5023480201,"=""05023480201""",27.86,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480203,AR,5023480203,"=""05023480203""",33.07,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480204,AR,5023480204,"=""05023480204""",17.73,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480301,AR,5023480301,"=""05023480301""",289.52,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480302,AR,5023480302,"=""05023480302""",877.31,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480400,AR,5023480400,"=""05023480400""",164.5,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480501,AR,5023480501,"=""05023480501""",35.15,2019-2023,2022,Census,Arkansas (State)
Census Tract,5023480502,AR,5023480502,"=""05023480502""",39.41,2019-2023,2022,Census,Arkansas (State)
Census Tract,5025970100,AR,5025970100,"=""05025970100""",14.75,2019-2023,2022,Census,Arkansas (State)
Census Tract,5025970200,AR,5025970200,"=""05025970200""",10.52,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950100,AR,5027950100,"=""05027950100""",14.6,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950200,AR,5027950200,"=""05027950200""",26.86,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950301,AR,5027950301,"=""05027950301""",6.04,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950302,AR,5027950302,"=""05027950302""",21.22,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950401,AR,5027950401,"=""05027950401""",2005.96,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950402,AR,5027950402,"=""05027950402""",507.9,2019-2023,2022,Census,Arkansas (State)
Census Tract,5027950500,AR,5027950500,"=""05027950500""",533.06,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950100,AR,5029950100,"=""05029950100""",22.41,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950200,AR,5029950200,"=""05029950200""",21.41,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950300,AR,5029950300,"=""05029950300""",170.29,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950400,AR,5029950400,"=""05029950400""",155.69,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950500,AR,5029950500,"=""05029950500""",43.41,2019-2023,2022,Census,Arkansas (State)
Census Tract,5029950600,AR,5029950600,"=""05029950600""",25.31,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000101,AR,5031000101,"=""05031000101""",3620.48,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000102,AR,5031000102,"=""05031000102""",1793.02,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000200,AR,5031000200,"=""05031000200""",2625,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000300,AR,5031000300,"=""05031000300""",2781.71,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000401,AR,5031000401,"=""05031000401""",283.51,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000403,AR,5031000403,"=""05031000403""",1607.19,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000404,AR,5031000404,"=""05031000404""",2912.55,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000501,AR,5031000501,"=""05031000501""",597.58,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000502,AR,5031000502,"=""05031000502""",231.7,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000601,AR,5031000601,"=""05031000601""",498.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000602,AR,5031000602,"=""05031000602""",3220.05,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000701,AR,5031000701,"=""05031000701""",254.06,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000702,AR,5031000702,"=""05031000702""",269.59,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000803,AR,5031000803,"=""05031000803""",822.44,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000804,AR,5031000804,"=""05031000804""",487.7,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000805,AR,5031000805,"=""05031000805""",2825.14,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000806,AR,5031000806,"=""05031000806""",176.91,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031000900,AR,5031000900,"=""05031000900""",71.47,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031001000,AR,5031001000,"=""05031001000""",25.37,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031001101,AR,5031001101,"=""05031001101""",145.25,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031001102,AR,5031001102,"=""05031001102""",65.76,2019-2023,2022,Census,Arkansas (State)
Census Tract,5031001200,AR,5031001200,"=""05031001200""",22.81,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020101,AR,5033020101,"=""05033020101""",20.22,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020102,AR,5033020102,"=""05033020102""",63.16,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020204,AR,5033020204,"=""05033020204""",232.48,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020205,AR,5033020205,"=""05033020205""",26.89,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020206,AR,5033020206,"=""05033020206""",38.6,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020207,AR,5033020207,"=""05033020207""",167.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020208,AR,5033020208,"=""05033020208""",2023.79,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020301,AR,5033020301,"=""05033020301""",2150.65,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020302,AR,5033020302,"=""05033020302""",646.77,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020401,AR,5033020401,"=""05033020401""",101.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020402,AR,5033020402,"=""05033020402""",77.15,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020501,AR,5033020501,"=""05033020501""",343.18,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020502,AR,5033020502,"=""05033020502""",1387.69,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020601,AR,5033020601,"=""05033020601""",138.19,2019-2023,2022,Census,Arkansas (State)
Census Tract,5033020602,AR,5033020602,"=""05033020602""",354.01,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030101,AR,5035030101,"=""05035030101""",3590.55,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030102,AR,5035030102,"=""05035030102""",2439.5,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030201,AR,5035030201,"=""05035030201""",2309.29,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030202,AR,5035030202,"=""05035030202""",1531.42,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030301,AR,5035030301,"=""05035030301""",977.98,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030302,AR,5035030302,"=""05035030302""",2311.16,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030503,AR,5035030503,"=""05035030503""",3114.26,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030601,AR,5035030601,"=""05035030601""",7.44,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030602,AR,5035030602,"=""05035030602""",37.31,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030701,AR,5035030701,"=""05035030701""",7.77,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030702,AR,5035030702,"=""05035030702""",50.22,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030703,AR,5035030703,"=""05035030703""",62.07,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030803,AR,5035030803,"=""05035030803""",261.04,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030804,AR,5035030804,"=""05035030804""",2476.74,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030805,AR,5035030805,"=""05035030805""",1988.67,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030806,AR,5035030806,"=""05035030806""",138.18,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035030807,AR,5035030807,"=""05035030807""",19.19,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035031000,AR,5035031000,"=""05035031000""",15.12,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035031100,AR,5035031100,"=""05035031100""",44.96,2019-2023,2022,Census,Arkansas (State)
Census Tract,5035031200,AR,5035031200,"=""05035031200""",2827.63,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950100,AR,5037950100,"=""05037950100""",5.04,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950200,AR,5037950200,"=""05037950200""",20.12,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950300,AR,5037950300,"=""05037950300""",7.7,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950400,AR,5037950400,"=""05037950400""",36.24,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950500,AR,5037950500,"=""05037950500""",700.66,2019-2023,2022,Census,Arkansas (State)
Census Tract,5037950600,AR,5037950600,"=""05037950600""",424.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5039970100,AR,5039970100,"=""05039970100""",2.73,2019-2023,2022,Census,Arkansas (State)
Census Tract,5039970200,AR,5039970200,"=""05039970200""",6.51,2019-2023,2022,Census,Arkansas (State)
Census Tract,5039970300,AR,5039970300,"=""05039970300""",146.33,2019-2023,2022,Census,Arkansas (State)
Census Tract,5041950100,AR,5041950100,"=""05041950100""",3.01,2019-2023,2022,Census,Arkansas (State)
Census Tract,5041950200,AR,5041950200,"=""05041950200""",28.57,2019-2023,2022,Census,Arkansas (State)
Census Tract,5041950300,AR,5041950300,"=""05041950300""",32.03,2019-2023,2022,Census,Arkansas (State)
Census Tract,5041950400,AR,5041950400,"=""05041950400""",41.29,2019-2023,2022,Census,Arkansas (State)
Census Tract,5041950500,AR,5041950500,"=""05041950500""",35.72,2019-2023,2022,Census,Arkansas (State)
Census Tract,5043490100,AR,5043490100,"=""05043490100""",5.28,2019-2023,2022,Census,Arkansas (State)
Census Tract,5043490200,AR,5043490200,"=""05043490200""",58.03,2019-2023,2022,Census,Arkansas (State)
Census Tract,5043490300,AR,5043490300,"=""05043490300""",235.32,2019-2023,2022,Census,Arkansas (State)
Census Tract,5043490400,AR,5043490400,"=""05043490400""",66.67,2019-2023,2022,Census,Arkansas (State)
Census Tract,5043490500,AR,5043490500,"=""05043490500""",13.09,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030101,AR,5045030101,"=""05045030101""",53.77,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030102,AR,5045030102,"=""05045030102""",219,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030103,AR,5045030103,"=""05045030103""",160.88,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030104,AR,5045030104,"=""05045030104""",135.85,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030201,AR,5045030201,"=""05045030201""",31.56,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030202,AR,5045030202,"=""05045030202""",24.4,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030301,AR,5045030301,"=""05045030301""",231.88,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030302,AR,5045030302,"=""05045030302""",216.48,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030303,AR,5045030303,"=""05045030303""",65.72,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030401,AR,5045030401,"=""05045030401""",190.5,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030402,AR,5045030402,"=""05045030402""",214.44,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030403,AR,5045030403,"=""05045030403""",585.41,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030404,AR,5045030404,"=""05045030404""",495.92,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030502,AR,5045030502,"=""05045030502""",3107.61,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030503,AR,5045030503,"=""05045030503""",1462.06,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030504,AR,5045030504,"=""05045030504""",1129.92,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030600,AR,5045030600,"=""05045030600""",3135.78,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030701,AR,5045030701,"=""05045030701""",3954.1,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030702,AR,5045030702,"=""05045030702""",3261.34,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030800,AR,5045030800,"=""05045030800""",2934.25,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045030900,AR,5045030900,"=""05045030900""",1494.32,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031001,AR,5045031001,"=""05045031001""",1683.23,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031003,AR,5045031003,"=""05045031003""",430.16,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031006,AR,5045031006,"=""05045031006""",607.46,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031007,AR,5045031007,"=""05045031007""",4743.37,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031008,AR,5045031008,"=""05045031008""",475.05,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031101,AR,5045031101,"=""05045031101""",257.48,2019-2023,2022,Census,Arkansas (State)
Census Tract,5045031102,AR,5045031102,"=""05045031102""",91.76,2019-2023,2022,Census,Arkansas (State)
Census Tract,5047950100,AR,5047950100,"=""05047950100""",10.63,2019-2023,2022,Census,Arkansas (State)
Census Tract,5047950201,AR,5047950201,"=""05047950201""",48.02,2019-2023,2022,Census,Arkansas (State)
Census Tract,5047950202,AR,5047950202,"=""05047950202""",392.56,2019-2023,2022,Census,Arkansas (State)
Census Tract,5047950301,AR,5047950301,"=""05047950301""",21.01,2019-2023,2022,Census,Arkansas (State)
Census Tract,5047950302,AR,5047950302,"=""05047950302""",87.77,2019-2023,2022,Census,Arkansas (State)
Census Tract,5049550101,AR,5049550101,"=""05049550101""",18.97,2019-2023,2022,Census,Arkansas (State)
Census Tract,5049550102,AR,5049550102,"=""05049550102""",29.56,2019-2023,2022,Census,Arkansas (State)
Census Tract,5049550201,AR,5049550201,"=""05049550201""",25.62,2019-2023,2022,Census,Arkansas (State)
Census Tract,5049550202,AR,5049550202,"=""05049550202""",14.28,2019-2023,2022,Census,Arkansas (State)
Census Tract,5051010301,AR,5051010301,"=""05051010301""",162.87,2019-2023,2022,Census,Arkansas (State)
Census Tract,5051010302,AR,5051010302,"=""05051010302""",39.05,2019-2023,2022,Census,Arkansas (State)
Census Tract,5051010401,AR,5051010401,"=""05051010401""",172.15,2019-2023,2022,Census,Arkansas (State)
