RSRQ (LTE pcell),RSRP (LTE pcell),Physical cell identity (LTE pcell),Time,time,nemo_abs_time,longitude,latitude,altitude,state_abrv,census_tract_geoid,census_tract_arealand,census_block_geoid,census_block_arealand,county_geoid,county_name
-14.3,-116.8,417,16:49.9,2024-08-23 13:16:49.862,1724433409862.0,,,,,,,,,,
-13.6,-116.3,417,16:50.4,2024-08-23 13:16:50.388,1724433410388.0,,,,,,,,,,
-13.3,-113.2,417,16:50.9,2024-08-23 13:16:50.934,1724433410934.0,,,,,,,,,,
-13.8,-115.9,417,16:51.5,2024-08-23 13:16:51.466,1724433411466.0,,,,,,,,,,
-14.4,-114.8,417,16:52.1,2024-08-23 13:16:52.053,1724433412053.0,,,,,,,,,,
-12.4,-114.5,417,16:52.6,2024-08-23 13:16:52.560,1724433412560.0,,,,,,,,,,
-15.5,-115.8,417,16:53.1,2024-08-23 13:16:53.121,1724433413121.0,,,,,,,,,,
-12.8,-110.6,417,16:53.7,2024-08-23 13:16:53.668,1724433413668.0,,,,,,,,,,
-11.8,-113.1,417,16:54.3,2024-08-23 13:16:54.254,1724433414254.0,,,,,,,,,,
-13.4,-114.4,417,16:54.9,2024-08-23 13:16:54.929,1724433414929.0,,,,,,,,,,
-11.6,-116.6,417,16:55.4,2024-08-23 13:16:55.429,1724433415429.0,,,,,,,,,,
-16.9,-122.4,417,16:55.9,2024-08-23 13:16:55.944,1724433415944.0,,,,,,,,,,
-16.1,-121.4,417,16:56.5,2024-08-23 13:16:56.526,1724433416526.0,,,,,,,,,,
-17.4,-122.5,417,16:57.1,2024-08-23 13:16:57.064,1724433417064.0,,,,,,,,,,
-14.8,-121.7,417,16:57.6,2024-08-23 13:16:57.609,1724433417609.0,,,,,,,,,,
-14.4,-122.2,417,16:58.1,2024-08-23 13:16:58.142,1724433418142.0,,,,,,,,,,
-13.0,-118.9,417,16:58.8,2024-08-23 13:16:58.765,1724433418765.0,,,,,,,,,,
-15.1,-122.4,417,16:59.3,2024-08-23 13:16:59.296,1724433419296.0,,,,,,,,,,
-13.6,-121.4,417,16:59.8,2024-08-23 13:16:59.819,1724433419819.0,,,,,,,,,,
-12.9,-120.9,417,17:00.3,2024-08-23 13:17:00.338,1724433420338.0,,,,,,,,,,
-14.9,-120.3,417,17:00.9,2024-08-23 13:17:00.933,1724433420933.0,,,,,,,,,,
-14.5,-118.6,417,17:01.5,2024-08-23 13:17:01.518,1724433421518.0,,,,,,,,,,
-12.1,-111.0,417,17:02.2,2024-08-23 13:17:02.234,1724433422234.0,,,,,,,,,,
-14.3,-114.4,417,17:02.8,2024-08-23 13:17:02.816,1724433422816.0,,,,,,,,,,
-10.9,-109.9,417,17:03.3,2024-08-23 13:17:03.317,1724433423317.0,,,,,,,,,,
-10.2,-108.3,417,17:03.9,2024-08-23 13:17:03.868,1724433423868.0,,,,,,,,,,
-11.9,-111.6,417,17:04.4,2024-08-23 13:17:04.403,1724433424403.0,,,,,,,,,,
-12.4,-109.8,417,17:05.0,2024-08-23 13:17:05.003,1724433425003.0,,,,,,,,,,
-14.4,-113.8,417,17:05.8,2024-08-23 13:17:05.774,1724433425774.0,,,,,,,,,,
-12.3,-108.8,417,17:06.5,2024-08-23 13:17:06.452,1724433426452.0,,,,,,,,,,
-11.4,-108.7,417,17:07.0,2024-08-23 13:17:06.955,1724433426955.0,,,,,,,,,,
-12.8,-111.2,417,17:07.6,2024-08-23 13:17:07.630,1724433427630.0,,,,,,,,,,
-10.6,-110.2,417,17:08.3,2024-08-23 13:17:08.314,1724433428314.0,,,,,,,,,,
-12.2,-110.5,417,17:08.8,2024-08-23 13:17:08.814,1724433428814.0,,,,,,,,,,
-15.7,-110.6,417,17:09.5,2024-08-23 13:17:09.521,1724433429521.0,,,,,,,,,,
-11.8,-110.9,417,17:10.1,2024-08-23 13:17:10.077,1724433430077.0,,,,,,,,,,
-11.3,-109.4,417,17:10.7,2024-08-23 13:17:10.662,1724433430662.0,,,,,,,,,,
-11.4,-109.9,417,17:11.3,2024-08-23 13:17:11.251,1724433431251.0,,,,,,,,,,
-16.1,-109.9,417,17:11.9,2024-08-23 13:17:11.867,1724433431867.0,,,,,,,,,,
-14.3,-109.6,417,17:12.5,2024-08-23 13:17:12.497,1724433432497.0,,,,,,,,,,
-12.9,-106.6,417,17:13.2,2024-08-23 13:17:13.155,1724433433155.0,,,,,,,,,,
-14.8,-110.8,417,17:13.8,2024-08-23 13:17:13.769,1724433433769.0,,,,,,,,,,
-12.6,-110.3,417,17:14.3,2024-08-23 13:17:14.330,1724433434330.0,,,,,,,,,,
-11.3,-110.4,417,17:14.8,2024-08-23 13:17:14.848,1724433434848.0,,,,,,,,,,
-14.8,-111.3,417,17:15.4,2024-08-23 13:17:15.366,1724433435366.0,,,,,,,,,,
-10.7,-111.4,417,17:16.0,2024-08-23 13:17:16.015,1724433436015.0,,,,,,,,,,
-11.8,-108.8,417,17:16.5,2024-08-23 13:17:16.520,1724433436520.0,,,,,,,,,,
-12.8,-111.2,417,17:17.0,2024-08-23 13:17:17.020,1724433437020.0,,,,,,,,,,
-12.0,-111.5,417,17:17.5,2024-08-23 13:17:17.527,1724433437527.0,,,,,,,,,,
-11.7,-112.3,417,17:18.1,2024-08-23 13:17:18.089,1724433438089.0,,,,,,,,,,
-13.6,-113.0,417,17:18.6,2024-08-23 13:17:18.637,1724433438637.0,,,,,,,,,,
-13.6,-113.4,417,17:19.2,2024-08-23 13:17:19.213,1724433439213.0,,,,,,,,,,
-12.9,-110.4,417,17:19.7,2024-08-23 13:17:19.713,1724433439713.0,,,,,,,,,,
-12.6,-109.9,417,17:20.3,2024-08-23 13:17:20.289,1724433440289.0,,,,,,,,,,
-14.1,-115.0,417,17:20.8,2024-08-23 13:17:20.837,1724433440837.0,,,,,,,,,,
-12.8,-116.0,417,17:21.3,2024-08-23 13:17:21.349,1724433441349.0,,,,,,,,,,
-14.3,-116.5,417,17:21.9,2024-08-23 13:17:21.914,1724433441914.0,,,,,,,,,,
-14.1,-115.6,417,17:22.5,2024-08-23 13:17:22.495,1724433442495.0,,,,,,,,,,
-13.8,-116.2,417,17:23.0,2024-08-23 13:17:23.014,1724433443014.0,,,,,,,,,,
-15.5,-117.1,417,17:23.7,2024-08-23 13:17:23.723,1724433443723.0,,,,,,,,,,
-14.8,-116.5,417,17:24.3,2024-08-23 13:17:24.304,1724433444304.0,,,,,,,,,,
-14.3,-113.4,417,17:24.9,2024-08-23 13:17:24.940,1724433444940.0,,,,,,,,,,
-10.3,-113.5,417,17:25.4,2024-08-23 13:17:25.442,1724433445442.0,,,,,,,,,,
-13.5,-112.8,417,17:26.0,2024-08-23 13:17:25.952,1724433445952.0,,,,,,,,,,
-15.6,-113.4,417,17:26.5,2024-08-23 13:17:26.513,1724433446513.0,,,,,,,,,,
-12.7,-111.7,417,17:27.1,2024-08-23 13:17:27.083,1724433447083.0,,,,,,,,,,
-15.5,-113.2,417,17:27.7,2024-08-23 13:17:27.668,1724433447668.0,,,,,,,,,,
-10.1,-110.3,417,17:28.7,2024-08-23 13:17:28.744,1724433448744.0,,,,,,,,,,
-10.4,-108.6,417,17:29.3,2024-08-23 13:17:29.306,1724433449306.0,,,,,,,,,,
-16.1,-106.4,417,17:29.8,2024-08-23 13:17:29.814,1724433449814.0,,,,,,,,,,
-14.6,-109.4,417,17:30.4,2024-08-23 13:17:30.418,1724433450418.0,,,,,,,,,,
-12.9,-109.8,417,17:30.9,2024-08-23 13:17:30.928,1724433450928.0,,,,,,,,,,
-15.1,-114.3,417,17:31.5,2024-08-23 13:17:31.502,1724433451502.0,,,,,,,,,,
-15.1,-114.3,417,17:32.1,2024-08-23 13:17:32.080,1724433452080.0,,,,,,,,,,
-10.7,-112.8,417,17:32.6,2024-08-23 13:17:32.610,1724433452610.0,,,,,,,,,,
-13.1,-110.4,417,17:33.1,2024-08-23 13:17:33.130,1724433453130.0,,,,,,,,,,
-11.8,-110.5,417,17:34.3,2024-08-23 13:17:34.303,1724433454303.0,,,,,,,,,,
-12.6,-111.1,417,17:34.8,2024-08-23 13:17:34.840,1724433454840.0,,,,,,,,,,
-11.8,-112.0,417,17:35.4,2024-08-23 13:17:35.358,1724433455358.0,,,,,,,,,,
-13.3,-111.9,417,17:35.9,2024-08-23 13:17:35.879,1724433455879.0,,,,,,,,,,
-11.6,-112.1,417,17:36.4,2024-08-23 13:17:36.394,1724433456394.0,,,,,,,,,,
-12.4,-112.1,417,17:36.9,2024-08-23 13:17:36.926,1724433456926.0,,,,,,,,,,
-12.8,-112.8,417,17:37.5,2024-08-23 13:17:37.451,1724433457451.0,,,,,,,,,,
-15.3,-110.1,417,17:38.0,2024-08-23 13:17:37.985,1724433457985.0,,,,,,,,,,
-13.1,-113.2,417,17:38.5,2024-08-23 13:17:38.540,1724433458540.0,,,,,,,,,,
-11.8,-112.3,417,17:39.1,2024-08-23 13:17:39.096,1724433459096.0,,,,,,,,,,
-10.6,-112.3,417,17:39.7,2024-08-23 13:17:39.658,1724433459658.0,,,,,,,,,,
-17.1,-110.9,417,17:40.3,2024-08-23 13:17:40.312,1724433460312.0,,,,,,,,,,
-12.1,-113.2,417,17:40.9,2024-08-23 13:17:40.853,1724433460853.0,,,,,,,,,,
-17.1,-114.6,417,17:41.4,2024-08-23 13:17:41.382,1724433461382.0,,,,,,,,,,
-14.9,-114.8,417,17:42.1,2024-08-23 13:17:42.074,1724433462074.0,,,,,,,,,,
-15.0,-116.3,417,17:43.4,2024-08-23 13:17:43.429,1724433463429.0,,,,,,,,,,
-15.3,-113.9,417,17:44.0,2024-08-23 13:17:43.988,1724433463988.0,,,,,,,,,,
-16.8,-117.0,417,17:44.5,2024-08-23 13:17:44.491,1724433464491.0,,,,,,,,,,
-17.8,-117.0,417,17:45.2,2024-08-23 13:17:45.184,1724433465184.0,,,,,,,,,,
-18.9,-118.7,417,17:45.7,2024-08-23 13:17:45.726,1724433465726.0,,,,,,,,,,
-16.6,-117.6,417,17:46.3,2024-08-23 13:17:46.269,1724433466269.0,,,,,,,,,,
-18.4,-117.2,417,17:46.8,2024-08-23 13:17:46.802,1724433466802.0,,,,,,,,,,
-15.6,-116.5,417,17:47.4,2024-08-23 13:17:47.387,1724433467387.0,,,,,,,,,,
-13.1,-116.1,417,17:48.0,2024-08-23 13:17:47.950,1724433467950.0,,,,,,,,,,
-16.5,-114.5,417,17:48.5,2024-08-23 13:17:48.526,1724433468526.0,,,,,,,,,,
-16.4,-115.1,417,17:49.1,2024-08-23 13:17:49.076,1724433469076.0,,,,,,,,,,
-16.8,-116.6,417,17:49.7,2024-08-23 13:17:49.681,1724433469681.0,,,,,,,,,,
-16.3,-116.4,417,17:50.2,2024-08-23 13:17:50.186,1724433470186.0,,,,,,,,,,
-18.3,-118.6,417,17:50.7,2024-08-23 13:17:50.729,1724433470729.0,,,,,,,,,,
-18.1,-118.2,417,17:51.4,2024-08-23 13:17:51.353,1724433471353.0,,,,,,,,,,
-19.3,-118.4,417,17:51.9,2024-08-23 13:17:51.853,1724433471853.0,,,,,,,,,,
-17.8,-120.4,417,17:52.5,2024-08-23 13:17:52.505,1724433472505.0,,,,,,,,,,
-17.3,-113.8,146,17:53.0,2024-08-23 13:17:53.031,1724433473031.0,,,,,,,,,,
-15.1,-108.1,146,17:53.6,2024-08-23 13:17:53.551,1724433473551.0,,,,,,,,,,
-10.2,-108.6,146,17:54.1,2024-08-23 13:17:54.069,1724433474069.0,,,,,,,,,,
-8.6,-108.9,146,17:54.6,2024-08-23 13:17:54.582,1724433474582.0,,,,,,,,,,
-11.1,-109.9,146,17:55.2,2024-08-23 13:17:55.219,1724433475219.0,,,,,,,,,,
-14.4,-110.6,146,17:55.8,2024-08-23 13:17:55.816,1724433475816.0,,,,,,,,,,
-11.2,-114.3,146,17:56.3,2024-08-23 13:17:56.336,1724433476336.0,,,,,,,,,,
-15.4,-114.0,146,17:56.9,2024-08-23 13:17:56.888,1724433476888.0,,,,,,,,,,
-13.5,-118.6,146,17:57.4,2024-08-23 13:17:57.406,1724433477406.0,,,,,,,,,,
-14.6,-118.7,146,17:57.9,2024-08-23 13:17:57.910,1724433477910.0,,,,,,,,,,
-15.8,-119.7,146,17:58.4,2024-08-23 13:17:58.412,1724433478412.0,,,,,,,,,,
-14.8,-118.4,146,17:58.9,2024-08-23 13:17:58.930,1724433478930.0,,,,,,,,,,
-15.0,-116.8,146,17:59.4,2024-08-23 13:17:59.440,1724433479440.0,,,,,,,,,,
-19.5,-117.1,146,17:59.9,2024-08-23 13:17:59.946,1724433479946.0,,,,,,,,,,
-18.8,-116.2,146,18:00.5,2024-08-23 13:18:00.453,1724433480453.0,,,,,,,,,,
-19.3,-117.9,146,18:01.3,2024-08-23 13:18:01.308,1724433481308.0,,,,,,,,,,
-19.1,-120.0,146,18:02.1,2024-08-23 13:18:02.051,1724433482051.0,,,,,,,,,,
-20.1,-121.9,146,18:02.6,2024-08-23 13:18:02.616,1724433482616.0,,,,,,,,,,
-18.8,-120.8,146,18:03.2,2024-08-23 13:18:03.156,1724433483156.0,,,,,,,,,,
-18.5,-121.1,146,18:03.7,2024-08-23 13:18:03.703,1724433483703.0,,,,,,,,,,
-16.2,-119.9,146,18:04.3,2024-08-23 13:18:04.280,1724433484280.0,,,,,,,,,,
-15.4,-118.8,146,18:04.8,2024-08-23 13:18:04.794,1724433484794.0,,,,,,,,,,
-17.6,-120.8,146,18:05.3,2024-08-23 13:18:05.317,1724433485317.0,,,,,,,,,,
-20.7,-123.7,146,18:05.9,2024-08-23 13:18:05.852,1724433485852.0,,,,,,,,,,
-23.1,-128.8,146,18:06.4,2024-08-23 13:18:06.355,1724433486355.0,,,,,,,,,,
-23.4,-127.6,146,18:07.0,2024-08-23 13:18:07.049,1724433487049.0,,,,,,,,,,
-23.6,-130.6,146,18:07.6,2024-08-23 13:18:07.558,1724433487558.0,,,,,,,,,,
-21.1,-130.1,146,18:08.1,2024-08-23 13:18:08.118,1724433488118.0,,,,,,,,,,
-23.4,-132.3,146,18:08.8,2024-08-23 13:18:08.793,1724433488793.0,,,,,,,,,,
-16.4,-121.1,344,18:10.0,2024-08-23 13:18:10.023,1724433490023.0,,,,,,,,,,
-17.4,-120.4,344,18:10.6,2024-08-23 13:18:10.569,1724433490569.0,,,,,,,,,,
-15.3,-119.2,344,18:11.1,2024-08-23 13:18:11.108,1724433491108.0,,,,,,,,,,
-12.6,-116.4,344,18:11.7,2024-08-23 13:18:11.680,1724433491680.0,,,,,,,,,,
-13.3,-118.3,344,18:12.2,2024-08-23 13:18:12.232,1724433492232.0,,,,,,,,,,
-16.4,-120.9,344,18:12.8,2024-08-23 13:18:12.798,1724433492798.0,,,,,,,,,,
-15.2,-119.3,344,18:13.5,2024-08-23 13:18:13.542,1724433493542.0,,,,,,,,,,
-15.3,-120.0,344,18:14.2,2024-08-23 13:18:14.190,1724433494190.0,,,,,,,,,,
-15.1,-119.1,344,18:14.8,2024-08-23 13:18:14.755,1724433494755.0,,,,,,,,,,
-13.1,-120.2,344,18:15.4,2024-08-23 13:18:15.374,1724433495374.0,,,,,,,,,,
-17.1,-118.8,344,18:16.0,2024-08-23 13:18:15.981,1724433495981.0,,,,,,,,,,
-19.0,-121.6,344,18:16.6,2024-08-23 13:18:16.587,1724433496587.0,,,,,,,,,,
-16.1,-120.1,344,18:17.1,2024-08-23 13:18:17.107,1724433497107.0,,,,,,,,,,
-18.5,-123.0,344,18:17.6,2024-08-23 13:18:17.621,1724433497621.0,,,,,,,,,,
-20.7,-123.9,344,18:18.2,2024-08-23 13:18:18.183,1724433498183.0,,,,,,,,,,
-20.9,-123.1,344,18:18.7,2024-08-23 13:18:18.697,1724433498697.0,,,,,,,,,,
-14.9,-114.5,25,18:19.2,2024-08-23 13:18:19.203,1724433499203.0,,,,,,,,,,
-15.4,-115.8,25,18:19.7,2024-08-23 13:18:19.723,1724433499723.0,,,,,,,,,,
-12.4,-113.9,25,18:20.3,2024-08-23 13:18:20.259,1724433500259.0,,,,,,,,,,
-15.3,-115.1,25,18:20.9,2024-08-23 13:18:20.939,1724433500939.0,,,,,,,,,,
-13.3,-114.0,25,18:21.5,2024-08-23 13:18:21.531,1724433501531.0,,,,,,,,,,
-15.1,-115.0,25,18:22.1,2024-08-23 13:18:22.138,1724433502138.0,,,,,,,,,,
-12.2,-112.8,25,18:22.7,2024-08-23 13:18:22.695,1724433502695.0,,,,,,,,,,
-15.4,-114.6,25,18:23.4,2024-08-23 13:18:23.437,1724433503437.0,,,,,,,,,,
-13.7,-112.7,25,18:24.0,2024-08-23 13:18:23.982,1724433503982.0,,,,,,,,,,
-15.4,-114.3,25,18:24.5,2024-08-23 13:18:24.515,1724433504515.0,,,,,,,,,,
-14.3,-113.9,25,18:25.1,2024-08-23 13:18:25.060,1724433505060.0,,,,,,,,,,
-15.3,-114.0,25,18:25.6,2024-08-23 13:18:25.574,1724433505574.0,,,,,,,,,,
-13.8,-113.4,25,18:26.3,2024-08-23 13:18:26.308,1724433506308.0,,,,,,,,,,
-11.6,-111.8,25,18:26.9,2024-08-23 13:18:26.900,1724433506900.0,,,,,,,,,,
-15.8,-113.6,25,18:27.5,2024-08-23 13:18:27.489,1724433507489.0,,,,,,,,,,
-13.3,-111.3,25,18:28.1,2024-08-23 13:18:28.096,1724433508096.0,,,,,,,,,,
-15.6,-111.6,25,18:28.9,2024-08-23 13:18:28.917,1724433508917.0,,,,,,,,,,
-13.7,-109.5,25,18:29.6,2024-08-23 13:18:29.578,1724433509578.0,,,,,,,,,,
-12.9,-111.7,25,18:30.2,2024-08-23 13:18:30.218,1724433510218.0,,,,,,,,,,
-14.4,-110.4,25,18:30.8,2024-08-23 13:18:30.804,1724433510804.0,,,,,,,,,,
-14.6,-109.6,25,18:31.3,2024-08-23 13:18:31.328,1724433511328.0,,,,,,,,,,
-18.0,-110.2,25,18:32.0,2024-08-23 13:18:32.026,1724433512026.0,,,,,,,,,,
-17.2,-109.7,25,18:32.6,2024-08-23 13:18:32.579,1724433512579.0,,,,,,,,,,
-13.9,-108.1,25,18:33.2,2024-08-23 13:18:33.167,1724433513167.0,,,,,,,,,,
-13.4,-107.9,25,18:33.7,2024-08-23 13:18:33.681,1724433513681.0,,,,,,,,,,
-12.9,-106.4,25,18:34.3,2024-08-23 13:18:34.344,1724433514344.0,,,,,,,,,,
-17.1,-106.9,25,18:34.9,2024-08-23 13:18:34.930,1724433514930.0,,,,,,,,,,
-15.1,-108.1,25,18:35.7,2024-08-23 13:18:35.717,1724433515717.0,,,,,,,,,,
-17.4,-105.1,25,18:36.2,2024-08-23 13:18:36.229,1724433516229.0,,,,,,,,,,
-18.8,-107.9,25,18:36.8,2024-08-23 13:18:36.786,1724433516786.0,,,,,,,,,,
-17.6,-108.9,25,18:37.4,2024-08-23 13:18:37.398,1724433517398.0,,,,,,,,,,
-11.6,-100.5,146,18:37.9,2024-08-23 13:18:37.931,1724433517931.0,,,,,,,,,,
-12.1,-104.9,146,18:38.5,2024-08-23 13:18:38.480,1724433518480.0,,,,,,,,,,
-8.8,-97.4,146,18:39.0,2024-08-23 13:18:38.980,1724433518980.0,,,,,,,,,,
-13.1,-100.3,146,18:39.5,2024-08-23 13:18:39.518,1724433519518.0,,,,,,,,,,
-11.4,-98.3,146,18:40.1,2024-08-23 13:18:40.072,1724433520072.0,,,,,,,,,,
-10.8,-97.5,146,18:40.7,2024-08-23 13:18:40.667,1724433520667.0,,,,,,,,,,
-11.5,-99.1,146,18:41.4,2024-08-23 13:18:41.420,1724433521420.0,,,,,,,,,,
-12.6,-95.8,146,18:41.9,2024-08-23 13:18:41.943,1724433521943.0,,,,,,,,,,
-15.1,-97.2,146,18:42.6,2024-08-23 13:18:42.584,1724433522584.0,,,,,,,,,,
-5.9,-93.4,146,18:43.2,2024-08-23 13:18:43.184,1724433523184.0,,,,,,,,,,
-9.1,-92.3,146,18:43.7,2024-08-23 13:18:43.731,1724433523731.0,,,,,,,,,,
-5.7,-94.0,146,18:44.3,2024-08-23 13:18:44.250,1724433524250.0,,,,,,,,,,
-5.3,-91.1,146,18:44.8,2024-08-23 13:18:44.776,1724433524776.0,,,,,,,,,,
-11.9,-93.0,146,18:45.3,2024-08-23 13:18:45.278,1724433525278.0,,,,,,,,,,
-8.4,-89.6,146,18:45.8,2024-08-23 13:18:45.793,1724433525793.0,,,,,,,,,,
-10.3,-92.1,146,18:46.5,2024-08-23 13:18:46.503,1724433526503.0,,,,,,,,,,
-13.5,-91.9,146,18:47.0,2024-08-23 13:18:47.004,1724433527004.0,,,,,,,,,,
-11.9,-92.3,146,18:47.5,2024-08-23 13:18:47.526,1724433527526.0,,,,,,,,,,
-8.2,-91.5,146,18:48.3,2024-08-23 13:18:48.341,1724433528341.0,,,,,,,,,,
-8.1,-86.0,146,18:49.0,2024-08-23 13:18:48.977,1724433528977.0,,,,,,,,,,
-10.9,-89.5,146,18:49.6,2024-08-23 13:18:49.622,1724433529622.0,,,,,,,,,,
-9.2,-88.9,146,18:50.3,2024-08-23 13:18:50.264,1724433530264.0,,,,,,,,,,
-10.3,-88.4,146,18:50.9,2024-08-23 13:18:50.903,1724433530903.0,,,,,,,,,,
-9.1,-85.5,146,18:51.4,2024-08-23 13:18:51.415,1724433531415.0,,,,,,,,,,
-11.5,-87.1,146,18:52.2,2024-08-23 13:18:52.179,1724433532179.0,,,,,,,,,,
-15.0,-86.0,146,18:52.9,2024-08-23 13:18:52.925,1724433532925.0,,,,,,,,,,
-15.1,-82.0,146,18:53.4,2024-08-23 13:18:53.435,1724433533435.0,,,,,,,,,,
-10.1,-81.0,146,18:54.1,2024-08-23 13:18:54.117,1724433534117.0,,,,,,,,,,
-10.0,-83.8,146,18:54.6,2024-08-23 13:18:54.645,1724433534645.0,,,,,,,,,,
-9.6,-80.8,146,18:55.2,2024-08-23 13:18:55.184,1724433535184.0,,,,,,,,,,
-8.9,-79.6,146,18:55.7,2024-08-23 13:18:55.714,1724433535714.0,,,,,,,,,,
-11.5,-78.0,146,18:56.4,2024-08-23 13:18:56.377,1724433536377.0,,,,,,,,,,
-7.6,-82.5,146,18:56.9,2024-08-23 13:18:56.890,1724433536890.0,,,,,,,,,,
-7.0,-81.6,146,18:57.4,2024-08-23 13:18:57.403,1724433537403.0,,,,,,,,,,
-11.1,-78.0,146,18:57.9,2024-08-23 13:18:57.921,1724433537921.0,,,,,,,,,,
-7.8,-81.2,146,18:58.4,2024-08-23 13:18:58.424,1724433538424.0,,,,,,,,,,
-6.8,-80.2,146,18:59.0,2024-08-23 13:18:59.027,1724433539027.0,,,,,,,,,,
-7.3,-81.6,146,18:59.6,2024-08-23 13:18:59.554,1724433539554.0,,,,,,,,,,
-5.4,-79.1,146,19:00.2,2024-08-23 13:19:00.182,1724433540182.0,,,,,,,,,,
-11.9,-74.9,146,19:00.7,2024-08-23 13:19:00.705,1724433540705.0,,,,,,,,,,
-5.9,-74.1,146,19:01.2,2024-08-23 13:19:01.243,1724433541243.0,,,,,,,,,,
-5.7,-74.7,146,19:01.8,2024-08-23 13:19:01.752,1724433541752.0,,,,,,,,,,
-9.1,-78.9,146,19:02.3,2024-08-23 13:19:02.267,1724433542267.0,,,,,,,,,,
-7.3,-74.0,146,19:02.8,2024-08-23 13:19:02.795,1724433542795.0,,,,,,,,,,
-7.3,-72.7,146,19:03.3,2024-08-23 13:19:03.313,1724433543313.0,,,,,,,,,,
-8.2,-73.2,146,19:03.8,2024-08-23 13:19:03.814,1724433543814.0,,,,,,,,,,
-7.1,-72.1,146,19:04.3,2024-08-23 13:19:04.336,1724433544336.0,,,,,,,,,,
-12.1,-73.0,146,19:04.9,2024-08-23 13:19:04.922,1724433544922.0,,,,,,,,,,
-10.6,-72.8,146,19:05.5,2024-08-23 13:19:05.472,1724433545472.0,,,,,,,,,,
-11.1,-74.0,146,19:06.0,2024-08-23 13:19:06.031,1724433546031.0,,,,,,,,,,
-8.1,-71.9,146,19:06.5,2024-08-23 13:19:06.543,1724433546543.0,,,,,,,,,,
-9.8,-72.5,146,19:07.1,2024-08-23 13:19:07.058,1724433547058.0,,,,,,,,,,
-12.3,-72.3,146,19:07.7,2024-08-23 13:19:07.670,1724433547670.0,,,,,,,,,,
-11.3,-70.1,146,19:08.2,2024-08-23 13:19:08.171,1724433548171.0,,,,,,,,,,
-10.8,-72.3,146,19:08.7,2024-08-23 13:19:08.688,1724433548688.0,,,,,,,,,,
-15.7,-72.1,146,19:09.2,2024-08-23 13:19:09.190,1724433549190.0,,,,,,,,,,
-11.1,-72.3,146,19:09.7,2024-08-23 13:19:09.696,1724433549696.0,,,,,,,,,,
-14.3,-73.4,146,19:10.2,2024-08-23 13:19:10.214,1724433550214.0,,,,,,,,,,
-6.6,-71.4,146,19:10.7,2024-08-23 13:19:10.723,1724433550723.0,,,,,,,,,,
-12.6,-72.0,146,19:11.2,2024-08-23 13:19:11.229,1724433551229.0,,,,,,,,,,
-9.3,-72.5,146,19:11.7,2024-08-23 13:19:11.738,1724433551738.0,,,,,,,,,,
-11.2,-73.9,146,19:12.2,2024-08-23 13:19:12.247,1724433552247.0,,,,,,,,,,
-9.0,-78.1,146,19:12.8,2024-08-23 13:19:12.785,1724433552785.0,,,,,,,,,,
-12.3,-82.5,146,19:13.3,2024-08-23 13:19:13.336,1724433553336.0,,,,,,,,,,
-10.1,-83.3,146,19:13.9,2024-08-23 13:19:13.949,1724433553949.0,,,,,,,,,,
-3.5,-71.1,146,19:14.5,2024-08-23 13:19:14.461,1724433554461.0,,,,,,,,,,
-8.9,-77.0,146,19:15.0,2024-08-23 13:19:14.969,1724433554969.0,,,,,,,,,,
-6.9,-75.4,146,19:15.6,2024-08-23 13:19:15.597,1724433555597.0,,,,,,,,,,
-5.4,-74.8,146,19:16.2,2024-08-23 13:19:16.200,1724433556200.0,,,,,,,,,,
-9.3,-74.3,146,19:16.8,2024-08-23 13:19:16.826,1724433556826.0,,,,,,,,,,
-5.5,-78.5,146,19:17.5,2024-08-23 13:19:17.504,1724433557504.0,,,,,,,,,,
-10.1,-76.8,146,19:18.2,2024-08-23 13:19:18.231,1724433558231.0,,,,,,,,,,
-7.3,-83.4,146,19:18.7,2024-08-23 13:19:18.742,1724433558742.0,,,,,,,,,,
-13.3,-90.6,146,19:19.3,2024-08-23 13:19:19.255,1724433559255.0,,,,,,,,,,
-16.9,-89.1,146,19:19.8,2024-08-23 13:19:19.768,1724433559768.0,,,,,,,,,,
-18.8,-82.6,146,19:20.3,2024-08-23 13:19:20.275,1724433560275.0,,,,,,,,,,
-12.1,-78.4,146,19:20.8,2024-08-23 13:19:20.776,1724433560776.0,,,,,,,,,,
-6.9,-68.8,292,19:21.3,2024-08-23 13:19:21.286,1724433561286.0,,,,,,,,,,
-12.5,-64.8,292,19:21.8,2024-08-23 13:19:21.789,1724433561789.0,,,,,,,,,,
-15.7,-94.2,292,19:22.3,2024-08-23 13:19:22.308,1724433562308.0,,,,,,,,,,
-12.6,-90.3,292,19:22.8,2024-08-23 13:19:22.842,1724433562842.0,,,,,,,,,,
-9.9,-94.9,292,19:23.4,2024-08-23 13:19:23.367,1724433563367.0,,,,,,,,,,
-6.8,-83.8,292,19:23.9,2024-08-23 13:19:23.873,1724433563873.0,,,,,,,,,,
-14.9,-86.8,292,19:24.4,2024-08-23 13:19:24.386,1724433564386.0,,,,,,,,,,
-11.6,-86.5,292,19:24.9,2024-08-23 13:19:24.891,1724433564891.0,,,,,,,,,,
-10.0,-84.9,292,19:25.4,2024-08-23 13:19:25.437,1724433565437.0,,,,,,,,,,
-11.7,-83.2,292,19:26.0,2024-08-23 13:19:26.039,1724433566039.0,,,,,,,,,,
-1.4,-85.9,292,19:26.6,2024-08-23 13:19:26.583,1724433566583.0,,,,,,,,,,
