GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,rpopden,TimeFrame,GeoVintage,Source,Location
Census Tract,37001021902,NC,37001021902,"=""37001021902""",89.8,2019-2023,2022,Census,North Carolina (State)
Census Tract,37001022001,NC,37001022001,"=""37001022001""",329.25,2019-2023,2022,Census,North Carolina (State)
Census Tract,37001022002,NC,37001022002,"=""37001022002""",220.64,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040100,NC,37003040100,"=""37003040100""",54.27,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040200,NC,37003040200,"=""37003040200""",54.54,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040300,NC,37003040300,"=""37003040300""",119.02,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040400,NC,37003040400,"=""37003040400""",324.11,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040500,NC,37003040500,"=""37003040500""",159.68,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040600,NC,37003040600,"=""37003040600""",222.71,2019-2023,2022,Census,North Carolina (State)
Census Tract,37003040700,NC,37003040700,"=""37003040700""",437.23,2019-2023,2022,Census,North Carolina (State)
Census Tract,37005950100,NC,37005950100,"=""37005950100""",46.29,2019-2023,2022,Census,North Carolina (State)
Census Tract,37005950200,NC,37005950200,"=""37005950200""",130.21,2019-2023,2022,Census,North Carolina (State)
Census Tract,37005950300,NC,37005950300,"=""37005950300""",25.78,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920100,NC,37007920100,"=""37007920100""",28.54,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920200,NC,37007920200,"=""37007920200""",23.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920301,NC,37007920301,"=""37007920301""",47.47,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920302,NC,37007920302,"=""37007920302""",20.47,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920400,NC,37007920400,"=""37007920400""",53.81,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920501,NC,37007920501,"=""37007920501""",46.6,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920502,NC,37007920502,"=""37007920502""",307.38,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007920600,NC,37007920600,"=""37007920600""",20.95,2019-2023,2022,Census,North Carolina (State)
Census Tract,37007980000,NC,37007980000,"=""37007980000""",2996.44,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970200,NC,37009970200,"=""37009970200""",46.37,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970300,NC,37009970300,"=""37009970300""",30,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970400,NC,37009970400,"=""37009970400""",147.75,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970501,NC,37009970501,"=""37009970501""",136.86,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970502,NC,37009970502,"=""37009970502""",153.9,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970701,NC,37009970701,"=""37009970701""",73.44,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970702,NC,37009970702,"=""37009970702""",54.46,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970801,NC,37009970801,"=""37009970801""",38.67,2019-2023,2022,Census,North Carolina (State)
Census Tract,37009970802,NC,37009970802,"=""37009970802""",42.24,2019-2023,2022,Census,North Carolina (State)
Census Tract,37011930100,NC,37011930100,"=""37011930100""",97.47,2019-2023,2022,Census,North Carolina (State)
Census Tract,37011930200,NC,37011930200,"=""37011930200""",37.62,2019-2023,2022,Census,North Carolina (State)
Census Tract,37011930301,NC,37011930301,"=""37011930301""",92.29,2019-2023,2022,Census,North Carolina (State)
Census Tract,37011930302,NC,37011930302,"=""37011930302""",65.41,2019-2023,2022,Census,North Carolina (State)
Census Tract,37011930400,NC,37011930400,"=""37011930400""",95.18,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930101,NC,37013930101,"=""37013930101""",18.14,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930102,NC,37013930102,"=""37013930102""",78.12,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930200,NC,37013930200,"=""37013930200""",36.24,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930300,NC,37013930300,"=""37013930300""",1076.62,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930400,NC,37013930400,"=""37013930400""",871.78,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930501,NC,37013930501,"=""37013930501""",540.69,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930502,NC,37013930502,"=""37013930502""",178.98,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930600,NC,37013930600,"=""37013930600""",49.47,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930700,NC,37013930700,"=""37013930700""",32.46,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930800,NC,37013930800,"=""37013930800""",16.21,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013930900,NC,37013930900,"=""37013930900""",29.42,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013931001,NC,37013931001,"=""37013931001""",78.75,2019-2023,2022,Census,North Carolina (State)
Census Tract,37013931002,NC,37013931002,"=""37013931002""",137.92,2019-2023,2022,Census,North Carolina (State)
Census Tract,37015960100,NC,37015960100,"=""37015960100""",23.93,2019-2023,2022,Census,North Carolina (State)
Census Tract,37015960200,NC,37015960200,"=""37015960200""",29.36,2019-2023,2022,Census,North Carolina (State)
Census Tract,37015960300,NC,37015960300,"=""37015960300""",16.44,2019-2023,2022,Census,North Carolina (State)
Census Tract,37015960401,NC,37015960401,"=""37015960401""",49.67,2019-2023,2022,Census,North Carolina (State)
Census Tract,37015960402,NC,37015960402,"=""37015960402""",25.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950101,NC,37017950101,"=""37017950101""",15.63,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950102,NC,37017950102,"=""37017950102""",15.73,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950200,NC,37017950200,"=""37017950200""",17.14,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950301,NC,37017950301,"=""37017950301""",122.09,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950302,NC,37017950302,"=""37017950302""",47.54,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950401,NC,37017950401,"=""37017950401""",295.62,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950402,NC,37017950402,"=""37017950402""",64.84,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950501,NC,37017950501,"=""37017950501""",65.56,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950502,NC,37017950502,"=""37017950502""",76.71,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950601,NC,37017950601,"=""37017950601""",30.15,2019-2023,2022,Census,North Carolina (State)
Census Tract,37017950602,NC,37017950602,"=""37017950602""",16.91,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020101,NC,37019020101,"=""37019020101""",92.88,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020102,NC,37019020102,"=""37019020102""",452.3,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020105,NC,37019020105,"=""37019020105""",1180.96,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020106,NC,37019020106,"=""37019020106""",263.45,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020107,NC,37019020107,"=""37019020107""",1388.48,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020108,NC,37019020108,"=""37019020108""",596.95,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020201,NC,37019020201,"=""37019020201""",1974.68,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020203,NC,37019020203,"=""37019020203""",105.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020204,NC,37019020204,"=""37019020204""",122.57,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020205,NC,37019020205,"=""37019020205""",339.38,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020206,NC,37019020206,"=""37019020206""",44,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020304,NC,37019020304,"=""37019020304""",769.34,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020305,NC,37019020305,"=""37019020305""",717.62,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020306,NC,37019020306,"=""37019020306""",189.6,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020307,NC,37019020307,"=""37019020307""",15.42,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020308,NC,37019020308,"=""37019020308""",1043,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020311,NC,37019020311,"=""37019020311""",464.89,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020312,NC,37019020312,"=""37019020312""",86.9,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020313,NC,37019020313,"=""37019020313""",1780.6,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020314,NC,37019020314,"=""37019020314""",480.64,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020315,NC,37019020315,"=""37019020315""",905.95,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020316,NC,37019020316,"=""37019020316""",211.1,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020404,NC,37019020404,"=""37019020404""",221.46,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020405,NC,37019020405,"=""37019020405""",292,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020406,NC,37019020406,"=""37019020406""",351.23,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020407,NC,37019020407,"=""37019020407""",444.98,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020408,NC,37019020408,"=""37019020408""",360.68,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020409,NC,37019020409,"=""37019020409""",452.75,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020504,NC,37019020504,"=""37019020504""",490.07,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020505,NC,37019020505,"=""37019020505""",43.09,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020508,NC,37019020508,"=""37019020508""",216.34,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020510,NC,37019020510,"=""37019020510""",1521.5,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020511,NC,37019020511,"=""37019020511""",588.02,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020512,NC,37019020512,"=""37019020512""",164.52,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020513,NC,37019020513,"=""37019020513""",159.07,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020514,NC,37019020514,"=""37019020514""",482.82,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020515,NC,37019020515,"=""37019020515""",775.46,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020516,NC,37019020516,"=""37019020516""",1213.93,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020517,NC,37019020517,"=""37019020517""",631.04,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020518,NC,37019020518,"=""37019020518""",484.94,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020601,NC,37019020601,"=""37019020601""",33.82,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020602,NC,37019020602,"=""37019020602""",31.61,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019020603,NC,37019020603,"=""37019020603""",124.01,2019-2023,2022,Census,North Carolina (State)
Census Tract,37019990100,NC,37019990100,"=""37019990100""",N/A,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000100,NC,37021000100,"=""37021000100""",3180.26,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000200,NC,37021000200,"=""37021000200""",2907.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000300,NC,37021000300,"=""37021000300""",3135.13,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000400,NC,37021000400,"=""37021000400""",4020.42,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000500,NC,37021000500,"=""37021000500""",1695.14,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000600,NC,37021000600,"=""37021000600""",2681.21,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000700,NC,37021000700,"=""37021000700""",2308.04,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000800,NC,37021000800,"=""37021000800""",1831.6,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021000900,NC,37021000900,"=""37021000900""",1538.17,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001000,NC,37021001000,"=""37021001000""",3655.48,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001100,NC,37021001100,"=""37021001100""",3967.5,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001200,NC,37021001200,"=""37021001200""",1605.96,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001300,NC,37021001300,"=""37021001300""",2039.85,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001401,NC,37021001401,"=""37021001401""",1275.36,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001402,NC,37021001402,"=""37021001402""",2781.69,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001500,NC,37021001500,"=""37021001500""",1942.31,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001601,NC,37021001601,"=""37021001601""",2204.19,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001602,NC,37021001602,"=""37021001602""",730.55,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001700,NC,37021001700,"=""37021001700""",437.01,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001801,NC,37021001801,"=""37021001801""",1142.94,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001802,NC,37021001802,"=""37021001802""",1419.71,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021001900,NC,37021001900,"=""37021001900""",1291.96,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002000,NC,37021002000,"=""37021002000""",2124.05,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002101,NC,37021002101,"=""37021002101""",158.37,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002102,NC,37021002102,"=""37021002102""",1702.53,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002203,NC,37021002203,"=""37021002203""",1055.09,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002204,NC,37021002204,"=""37021002204""",1430.56,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002205,NC,37021002205,"=""37021002205""",1559.48,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002206,NC,37021002206,"=""37021002206""",1110.25,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002303,NC,37021002303,"=""37021002303""",1054.98,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002304,NC,37021002304,"=""37021002304""",129.43,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002305,NC,37021002305,"=""37021002305""",385.68,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002306,NC,37021002306,"=""37021002306""",389.2,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002401,NC,37021002401,"=""37021002401""",150.97,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002402,NC,37021002402,"=""37021002402""",275.74,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002503,NC,37021002503,"=""37021002503""",1055.31,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002504,NC,37021002504,"=""37021002504""",455.65,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002505,NC,37021002505,"=""37021002505""",1064.38,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002506,NC,37021002506,"=""37021002506""",814.69,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002603,NC,37021002603,"=""37021002603""",66.53,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002604,NC,37021002604,"=""37021002604""",225.25,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002606,NC,37021002606,"=""37021002606""",841.42,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002607,NC,37021002607,"=""37021002607""",718.52,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002608,NC,37021002608,"=""37021002608""",379.79,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002609,NC,37021002609,"=""37021002609""",551.52,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002701,NC,37021002701,"=""37021002701""",706.74,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002702,NC,37021002702,"=""37021002702""",790.67,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002704,NC,37021002704,"=""37021002704""",314.66,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002705,NC,37021002705,"=""37021002705""",66.16,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002803,NC,37021002803,"=""37021002803""",443.2,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002804,NC,37021002804,"=""37021002804""",240.26,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021002900,NC,37021002900,"=""37021002900""",69.25,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003002,NC,37021003002,"=""37021003002""",478.89,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003003,NC,37021003003,"=""37021003003""",450.44,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003004,NC,37021003004,"=""37021003004""",178.45,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003103,NC,37021003103,"=""37021003103""",280.11,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003105,NC,37021003105,"=""37021003105""",370.16,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003106,NC,37021003106,"=""37021003106""",71.32,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003107,NC,37021003107,"=""37021003107""",921.32,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003108,NC,37021003108,"=""37021003108""",116.28,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003201,NC,37021003201,"=""37021003201""",459.68,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003202,NC,37021003202,"=""37021003202""",245.72,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003203,NC,37021003203,"=""37021003203""",586.99,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003204,NC,37021003204,"=""37021003204""",129.51,2019-2023,2022,Census,North Carolina (State)
Census Tract,37021003205,NC,37021003205,"=""37021003205""",32.86,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020100,NC,37023020100,"=""37023020100""",93.82,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020202,NC,37023020202,"=""37023020202""",274.07,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020203,NC,37023020203,"=""37023020203""",21.2,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020204,NC,37023020204,"=""37023020204""",102.31,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020301,NC,37023020301,"=""37023020301""",280.69,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020303,NC,37023020303,"=""37023020303""",319.49,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020304,NC,37023020304,"=""37023020304""",153.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020500,NC,37023020500,"=""37023020500""",1297.01,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020600,NC,37023020600,"=""37023020600""",1626.09,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020801,NC,37023020801,"=""37023020801""",504.9,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020802,NC,37023020802,"=""37023020802""",472.85,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020901,NC,37023020901,"=""37023020901""",400.82,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023020902,NC,37023020902,"=""37023020902""",798.29,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021000,NC,37023021000,"=""37023021000""",323.64,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021100,NC,37023021100,"=""37023021100""",557.54,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021201,NC,37023021201,"=""37023021201""",147.38,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021202,NC,37023021202,"=""37023021202""",236.83,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021203,NC,37023021203,"=""37023021203""",86.24,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021301,NC,37023021301,"=""37023021301""",351.04,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021302,NC,37023021302,"=""37023021302""",47.7,2019-2023,2022,Census,North Carolina (State)
Census Tract,37023021400,NC,37023021400,"=""37023021400""",597.48,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040501,NC,37025040501,"=""37025040501""",1370.8,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040502,NC,37025040502,"=""37025040502""",468,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040600,NC,37025040600,"=""37025040600""",139.91,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040701,NC,37025040701,"=""37025040701""",1973.81,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040703,NC,37025040703,"=""37025040703""",1790.45,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040704,NC,37025040704,"=""37025040704""",2533.93,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040705,NC,37025040705,"=""37025040705""",2783.08,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040800,NC,37025040800,"=""37025040800""",2571.7,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025040900,NC,37025040900,"=""37025040900""",1721.22,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041001,NC,37025041001,"=""37025041001""",1225.79,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041002,NC,37025041002,"=""37025041002""",2730.25,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041100,NC,37025041100,"=""37025041100""",1793.84,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041201,NC,37025041201,"=""37025041201""",299.87,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041202,NC,37025041202,"=""37025041202""",824.45,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041301,NC,37025041301,"=""37025041301""",585.55,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041304,NC,37025041304,"=""37025041304""",3872.65,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041305,NC,37025041305,"=""37025041305""",446.99,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041306,NC,37025041306,"=""37025041306""",937.31,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041307,NC,37025041307,"=""37025041307""",4281.07,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041503,NC,37025041503,"=""37025041503""",767.19,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041504,NC,37025041504,"=""37025041504""",696.9,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041505,NC,37025041505,"=""37025041505""",1750.19,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041506,NC,37025041506,"=""37025041506""",996.34,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041507,NC,37025041507,"=""37025041507""",540.15,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041602,NC,37025041602,"=""37025041602""",196.72,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041603,NC,37025041603,"=""37025041603""",230.49,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041604,NC,37025041604,"=""37025041604""",140.35,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041701,NC,37025041701,"=""37025041701""",136.8,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041702,NC,37025041702,"=""37025041702""",78.83,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041901,NC,37025041901,"=""37025041901""",1905.49,2019-2023,2022,Census,North Carolina (State)
Census Tract,37025041902,NC,37025041902,"=""37025041902""",3256.23,2019-2023,2022,Census,North Carolina (State)
